1.099819999999999964e-02
1.184909999999999956e-02
1.269999999999999948e-02
1.295499999999999950e-02
1.350399999999999864e-02
1.405299999999999952e-02
1.460199999999999866e-02
1.515099999999999780e-02
1.569999999999999868e-02
1.824499999999999733e-02
2.078999999999999945e-02
2.333499999999999810e-02
2.588000000000000023e-02
2.842499999999999888e-02
3.096999999999999753e-02
3.351500000000000312e-02
3.605999999999999484e-02
3.860500000000000043e-02
4.114999999999999908e-02
4.369499999999999773e-02
4.623999999999999638e-02
4.878499999999999504e-02
5.133000000000000063e-02
5.387499999999999928e-02
5.641999999999999793e-02
5.896499999999999658e-02
6.150999999999999523e-02
6.405500000000000083e-02
6.659999999999999254e-02
6.914499999999999813e-02
7.169000000000000372e-02
7.423499999999999543e-02
7.677999999999998715e-02
7.932500000000000662e-02
8.186999999999999833e-02
8.441499999999999004e-02
8.696000000000000951e-02
8.950500000000000123e-02
9.204999999999999294e-02
9.459499999999998465e-02
9.714000000000000412e-02
9.968499999999999583e-02
1.022299999999999875e-01
1.047750000000000070e-01
1.073199999999999987e-01
1.098649999999999904e-01
1.124100000000000099e-01
1.149550000000000016e-01
1.174999999999999933e-01
1.184999999999999942e-01
