,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15
1,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15
2,298.15,298.1500099507347,298.1525495813769,298.48748319313216,316.4808650360833,316.7495043735484,316.75261275908105,316.75263370633155,316.75263380358336,316.7526338039345,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.75263380393545,316.7526338039345,316.7526338035833,316.7526337063315,316.752612759081,316.7495043735484,316.4808650360833,298.48748319313216,298.1525495813769,298.1500099507347,298.15
3,298.15,298.1500059319527,298.152000824206,298.50291631250576,320.3195199888882,320.5859731388214,320.5897469095595,320.58977745645126,320.5897776275907,320.5897776283252,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283276,320.5897776283252,320.58977762759076,320.58977745645126,320.58974690955944,320.5859731388214,320.3195199888882,298.50291631250576,298.152000824206,298.1500059319527,298.15
4,298.15,298.1500036224589,298.1514186819138,298.4398254723096,318.95566346663963,319.2178580745245,319.2206317517324,319.22064953837855,319.2206496197725,319.22064962006715,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006795,319.22064962006715,319.2206496197724,319.2206495383785,319.2206317517325,319.2178580745245,318.9556634666396,298.4398254723096,298.1514186819138,298.1500036224589,298.15
5,298.15,298.15000147345717,298.15069549762313,298.3184218200508,312.94645932007245,313.09901777150003,313.0999095998905,313.09991329578213,313.09991330820355,313.09991330823846,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.0999133082385,313.09991330823846,313.0999133082035,313.09991329578213,313.0999095998905,313.09901777150003,312.94645932007245,298.3184218200508,298.15069549762313,298.15000147345717,298.15
6,298.15,298.1500003594789,298.15020797871233,298.2141281163022,305.6600577275252,305.7179433935761,305.71816166666036,305.71816227513193,305.71816227661895,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.7181622766223,305.71816227661895,305.71816227513193,305.71816166666036,305.7179433935761,305.6600577275252,298.2141281163022,298.15020797871233,298.1500003594789,298.15
7,298.15,298.1500000551959,298.1500381753134,298.1646776525794,300.4415839500196,300.4549889995739,300.45502614825324,300.45502622365683,300.45502622379377,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379405,300.45502622379377,300.45502622365683,300.45502614825324,300.4549889995739,300.4415839500196,298.1646776525794,298.1500381753134,298.1500000551959,298.15
8,298.15,298.15000000617704,298.15000501124376,298.1523398403948,298.6185637525873,298.62072864076697,298.6207333621946,298.6207333695876,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695979,298.6207333695876,298.6207333621946,298.62072864076697,298.6185637525873,298.1523398403948,298.15000501124376,298.15000000617704,298.15
9,298.15,298.1500000001095,298.1500001059901,298.15006046382973,298.16538095281624,298.165437412805,298.16543751171747,298.1654375118414,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.16543751184156,298.1654375118414,298.16543751171747,298.165437412805,298.16538095281624,298.15006046382973,298.1500001059901,298.1500000001095,298.15
