1.142365000000000047e-02
1.227454999999999866e-02
1.282749999999999863e-02
1.322949999999999821e-02
1.377849999999999908e-02
1.432749999999999996e-02
1.487649999999999736e-02
1.542549999999999824e-02
1.697249999999999800e-02
1.951750000000000013e-02
2.206249999999999878e-02
2.460749999999999743e-02
2.715249999999999955e-02
2.969749999999999820e-02
3.224250000000000033e-02
3.478749999999999898e-02
3.733249999999999763e-02
3.987749999999999628e-02
4.242250000000000187e-02
4.496749999999999359e-02
4.751249999999999918e-02
5.005749999999999783e-02
5.260249999999999648e-02
5.514750000000000207e-02
5.769249999999999379e-02
6.023749999999999938e-02
6.278249999999999109e-02
6.532749999999999668e-02
6.787250000000000227e-02
7.041749999999999399e-02
7.296249999999999958e-02
7.550749999999999129e-02
7.805249999999999688e-02
8.059750000000000247e-02
8.314249999999999419e-02
8.568749999999999978e-02
8.823250000000000537e-02
9.077749999999999708e-02
9.332249999999998880e-02
9.586749999999999439e-02
9.841249999999999998e-02
1.009574999999999917e-01
1.035024999999999973e-01
1.060475000000000029e-01
1.085924999999999946e-01
1.111375000000000002e-01
1.136825000000000058e-01
1.162274999999999975e-01
1.179999999999999938e-01
